Date,Open,High,Low,Close,Benefit,Tolerance,Month,Weekday
2020-09-29,94.205002,94.349998,93.860001,93.927002,-0.2779999999999916,0.48999700000000246,9,2
2020-09-30,93.900002,94.25,93.699997,93.927002,0.027000000000001023,0.5500030000000038,9,3
2020-10-01,93.864998,93.980003,93.565002,93.762001,-0.102997000000002,0.4150009999999895,10,4
2020-10-02,93.800003,94.089996,93.735001,93.908997,0.1089939999999956,0.3549950000000024,10,5
2020-10-05,93.915001,93.955002,93.415001,93.544998,-0.370002999999997,0.5400009999999895,10,1
2020-10-06,93.455002,93.915001,93.375,93.744003,0.28900100000001316,0.5400010000000037,10,2
2020-10-07,93.889999,93.974998,93.605003,93.678001,-0.21199800000000835,0.36999500000000296,10,3
2020-10-08,93.669998,93.82,93.525002,93.648003,-0.021995000000003984,0.29499799999999254,10,4
2020-10-09,93.574997,93.620003,93.0,93.065002,-0.5099949999999893,0.620002999999997,10,5
2020-10-12,93.110001,93.269997,93.025002,93.103996,-0.0060050000000018144,0.24499500000000296,10,1
2020-10-13,93.074997,93.605003,93.044998,93.536003,0.4610059999999976,0.5600049999999896,10,2
2020-10-14,93.540001,93.68,93.239998,93.365997,-0.1740040000000107,0.4400020000000069,10,3
2020-10-15,93.434998,93.925003,93.364998,93.863998,0.42900000000000205,0.5600050000000039,10,4
2020-10-16,93.815002,93.885002,93.519997,93.679001,-0.13600100000000737,0.36500499999999647,10,5
2020-10-19,93.720001,93.775002,93.195,93.429001,-0.2909999999999968,0.5800020000000075,10,1
2020-10-20,93.415001,93.504997,92.974998,93.051003,-0.36399800000000937,0.5299990000000037,10,2
2020-10-21,93.035004,93.059998,92.459999,92.598999,-0.4360049999999944,0.5999989999999968,10,3
2020-10-22,92.724998,92.989998,92.610001,92.963997,0.23899900000000684,0.379997000000003,10,4
2020-10-23,92.970001,93.129997,92.644997,92.764999,-0.20500199999999325,0.48499999999999943,10,5
2020-10-26,92.75,93.110001,92.730003,93.043999,0.29399899999999946,0.3799980000000005,10,1
2020-10-27,93.059998,93.129997,92.775002,92.927002,-0.13299599999999145,0.3549950000000024,10,2
2020-10-28,93.110001,93.660004,93.040001,93.408997,0.2989960000000025,0.620002999999997,10,3
2020-10-29,93.470001,94.139999,93.355003,93.976997,0.5069960000000009,0.7849960000000067,10,4
2020-10-30,93.925003,94.105003,93.660004,94.042,0.1169969999999978,0.4449989999999957,10,5
2020-11-02,94.095001,94.315002,93.989998,94.144997,0.04999600000000726,0.32500400000000695,11,1
2020-11-03,94.035004,94.059998,93.294998,93.559998,-0.4750060000000076,0.7649999999999864,11,2
2020-11-04,93.660004,94.330002,93.245003,93.411003,-0.2490010000000069,1.0849989999999963,11,3
2020-11-05,93.400002,93.540001,92.470001,92.515999,-0.884003000000007,1.0700000000000074,11,4
2020-11-06,92.739998,92.824997,92.165001,92.224998,-0.5150000000000006,0.6599959999999925,11,5
2020-11-09,92.230003,92.970001,92.120003,92.714996,0.4849930000000029,0.8499979999999994,11,1
2020-11-10,92.809998,92.964996,92.584999,92.736,-0.0739979999999889,0.379997000000003,11,2
2020-11-11,92.730003,93.190002,92.595001,93.024002,0.29399899999999946,0.5950010000000105,11,3
2020-11-12,92.970001,93.125,92.754997,92.956001,-0.013999999999995794,0.370002999999997,11,4
2020-11-13,92.959999,93.004997,92.699997,92.75,-0.20999899999999627,0.3050000000000068,11,5
2020-11-16,92.714996,92.849998,92.434998,92.629997,-0.08499899999999627,0.41500000000000625,11,1
2020-11-17,92.485001,92.605003,92.25,92.398003,-0.08699799999999414,0.3550029999999964,11,2
2020-11-18,92.440002,92.510002,92.195,92.310997,-0.12900500000000648,0.3150020000000069,11,3
2020-11-19,92.504997,92.720001,92.224998,92.283997,-0.22100000000000364,0.495002999999997,11,4
2020-11-20,92.330002,92.425003,92.184998,92.394997,0.06499500000001035,0.24000500000001068,11,5
2020-11-23,92.345001,92.794998,92.0,92.494003,0.14900200000001007,0.7949980000000068,11,1
2020-11-24,92.510002,92.555,92.105003,92.220001,-0.29000100000000373,0.4499970000000104,11,2
2020-11-25,92.129997,92.254997,91.904999,91.966003,-0.16399400000000242,0.34999799999999937,11,3
2020-11-27,92.0,92.035004,91.739998,91.801003,-0.19899700000000564,0.29500600000000077,11,5
2020-11-30,91.730003,92.040001,91.489998,91.858002,0.12799900000000264,0.5500030000000038,11,1
2020-12-01,91.900002,91.915001,91.139999,91.296997,-0.603004999999996,0.7750020000000006,12,2
2020-12-02,91.190002,91.495003,90.980003,91.114998,-0.07500400000000695,0.5150000000000006,12,3
2020-12-03,91.07,91.095001,90.504997,90.718002,-0.3519979999999947,0.5900039999999933,12,4
2020-12-04,90.650002,90.870003,90.470001,90.694,0.04399800000000198,0.40000200000000063,12,5
2020-12-07,90.794998,91.239998,90.610001,90.789001,-0.005997000000007802,0.629997000000003,12,1
2020-12-08,90.915001,91.019997,90.745003,90.968002,0.05300099999999475,0.2749940000000066,12,2
2020-12-09,90.904999,91.205002,90.690002,91.083,0.17800099999999475,0.5149999999999864,12,3
2020-12-10,91.065002,91.154999,90.654999,90.82,-0.2450020000000137,0.5,12,4
2020-12-11,90.75,91.050003,90.629997,90.970001,0.22000099999999634,0.42000600000000077,12,5
2020-12-14,90.779999,90.900002,90.455002,90.731003,-0.04899600000000248,0.4450000000000074,12,1
2020-12-15,90.595001,90.779999,90.345001,90.408997,-0.18600399999999695,0.4349980000000073,12,2
2020-12-16,90.434998,90.635002,90.044998,90.359001,-0.07599699999998677,0.5900039999999933,12,3
2020-12-17,90.165001,90.18,89.639999,89.740997,-0.4240040000000107,0.5400010000000037,12,4
2020-12-18,89.800003,90.055,89.754997,89.953003,0.1529999999999916,0.3000030000000038,12,5
2020-12-21,90.044998,90.949997,89.925003,89.948997,-0.09600100000000111,1.0249939999999924,12,1
2020-12-22,90.099998,90.620003,89.949997,90.545998,0.44599999999999795,0.6700060000000008,12,2
2020-12-23,90.535004,90.580002,90.050003,90.339996,-0.1950080000000014,0.5299989999999895,12,3
2020-12-24,90.184998,90.309998,90.074997,90.25,0.06500200000000689,0.2350009999999969,12,4
2020-12-28,90.260002,90.32,89.894997,90.275002,0.015000000000000568,0.4250029999999896,12,1
2020-12-29,90.160004,90.165001,89.785004,89.917999,-0.24200500000000602,0.379997000000003,12,2
2020-12-30,89.864998,89.900002,89.514999,89.649002,-0.21599600000000407,0.38500299999999754,12,3
2020-12-31,89.519997,89.964996,89.474998,89.893997,0.3739999999999952,0.48999799999999993,12,4
2021-01-04,89.870003,89.925003,89.389999,89.845001,-0.025002000000000635,0.5350040000000007,1,1
2021-01-05,89.845001,89.845001,89.389999,89.408997,-0.43600399999999695,0.45500199999999325,1,2
2021-01-06,89.389999,89.794998,89.165001,89.501999,0.11199999999999477,0.629997000000003,1,3
2021-01-07,89.330002,89.970001,89.324997,89.791,0.46099800000000357,0.6450040000000001,1,4
2021-01-08,89.839996,90.230003,89.625,90.068001,0.22800499999999602,0.6050029999999964,1,5
2021-01-11,90.089996,90.720001,90.055,90.442001,0.35200500000000545,0.6650009999999895,1,1
2021-01-12,90.485001,90.599998,89.995003,90.064003,-0.4209979999999973,0.6049950000000024,1,2
2021-01-13,89.980003,90.434998,89.889999,90.334,0.3539970000000068,0.54499899999999,1,3
2021-01-14,90.290001,90.57,90.040001,90.214996,-0.07500500000000443,0.5299989999999895,1,4
2021-01-15,90.199997,90.790001,90.195,90.753998,0.5540009999999995,0.5950010000000105,1,5
2021-01-19,90.699997,90.745003,90.379997,90.475998,-0.22399899999999207,0.36500599999999395,1,2
2021-01-20,90.379997,90.690002,90.25,90.469002,0.08900500000000022,0.4400020000000069,1,3
2021-01-21,90.400002,90.404999,90.029999,90.126999,-0.27300300000000277,0.375,1,4
2021-01-22,90.074997,90.300003,90.050003,90.211998,0.13700099999999793,0.25,1,5
2021-01-25,90.195,90.510002,90.074997,90.373001,0.17800100000000896,0.43500500000000386,1,1
2021-01-26,90.385002,90.595001,90.089996,90.148003,-0.2369989999999973,0.505004999999997,1,2
2021-01-27,90.165001,90.879997,90.129997,90.639999,0.47499799999999937,0.75,1,3
2021-01-28,90.754997,90.855003,90.375,90.427002,-0.32799500000000137,0.4800029999999964,1,4
2021-01-29,90.625,90.760002,90.334999,90.569,-0.055999999999997385,0.4250030000000038,1,5
2021-02-01,90.544998,91.050003,90.489998,90.974998,0.4299999999999926,0.5600050000000039,2,1
2021-02-02,90.995003,91.285004,90.794998,91.189003,0.19400000000000261,0.49000599999999395,2,2
2021-02-03,91.035004,91.305,90.980003,91.148003,0.11299900000000207,0.3249970000000104,2,3
2021-02-04,91.110001,91.584999,91.084999,91.519997,0.4099960000000067,0.5,2,4
2021-02-05,91.5,91.605003,90.959999,91.031998,-0.4680019999999985,0.6450040000000001,2,5
2021-02-08,91.0,91.224998,90.879997,90.918999,-0.08100100000000054,0.34500099999999634,2,1
2021-02-09,90.879997,90.894997,90.404999,90.429001,-0.4509960000000035,0.48999799999999993,2,2
2021-02-10,90.455002,90.514999,90.235001,90.362999,-0.09200299999999118,0.2799980000000062,2,3
2021-02-11,90.449997,90.480003,90.25,90.413002,-0.03699499999999034,0.2300029999999964,2,4
2021-02-12,90.410004,90.735001,90.355003,90.470001,0.05999699999999564,0.3799980000000005,2,5
2021-02-16,90.309998,90.629997,90.095001,90.502998,0.19300000000001205,0.5349960000000067,2,2
2021-02-17,90.705002,91.050003,90.610001,90.948997,0.2439950000000124,0.4400020000000069,2,3
2021-02-18,90.870003,90.995003,90.535004,90.599998,-0.2700049999999976,0.45999899999999627,2,4
2021-02-19,90.540001,90.660004,90.165001,90.362999,-0.17700200000000166,0.495002999999997,2,5
2021-02-22,90.345001,90.574997,89.980003,89.999001,-0.3459999999999894,0.5949939999999998,2,1
2021-02-23,89.980003,90.264999,89.925003,90.167,0.1869970000000052,0.3399959999999993,2,2
2021-02-24,90.089996,90.445,89.959999,90.169998,0.08000200000000746,0.4850009999999969,2,3
2021-02-25,90.074997,90.294998,89.675003,90.135002,0.06000500000000386,0.619995000000003,2,4
2021-02-26,90.334999,90.980003,90.135002,90.882004,0.5470049999999986,0.8450009999999963,2,5
2021-03-01,90.900002,91.150002,90.684998,91.036003,0.13600099999999316,0.4650040000000075,3,1
2021-03-02,91.07,91.404999,90.730003,90.790001,-0.27999899999998945,0.6749960000000073,3,2
2021-03-03,90.800003,91.074997,90.635002,90.942001,0.14199800000000096,0.43999499999999614,3,3
2021-03-04,91.025002,91.695,90.985001,91.643997,0.6189949999999982,0.7099989999999963,3,4
2021-03-05,91.639999,92.224998,91.639999,91.989998,0.34999899999999684,0.5849989999999963,3,5
2021-03-08,91.940002,92.440002,91.864998,92.334,0.3939979999999963,0.575004000000007,3,1
2021-03-09,92.445,92.529999,91.919998,91.963997,-0.48100299999998697,0.6100009999999969,3,2
2021-03-10,92.035004,92.25,91.769997,91.828003,-0.20700100000000532,0.4800029999999964,3,3
2021-03-11,91.855003,91.894997,91.370003,91.417999,-0.4370040000000017,0.5249940000000066,3,4
2021-03-12,91.43,91.970001,91.404999,91.678001,0.24800099999998793,0.5650019999999927,3,5
2021-03-15,91.639999,91.855003,91.639999,91.851997,0.21199799999999414,0.2150039999999933,3,1
2021-03-16,91.82,92.044998,91.669998,91.879997,0.05999700000000985,0.375,3,2
2021-03-17,91.875,92.014999,91.364998,91.434998,-0.4400020000000069,0.6500010000000032,3,3
2021-03-18,91.379997,91.93,91.290001,91.870003,0.49000599999999395,0.6399990000000031,3,4
2021-03-19,91.849998,92.184998,91.665001,91.925003,0.07500500000000443,0.5199969999999894,3,5
2021-03-22,92.105003,92.175003,91.695,91.740997,-0.3640060000000034,0.4800030000000106,3,1
2021-03-23,91.809998,92.400002,91.769997,92.347,0.5370020000000011,0.630004999999997,3,2
2021-03-24,92.43,92.629997,92.349998,92.529999,0.09999899999999684,0.27999900000000366,3,3
2021-03-25,92.595001,92.940002,92.519997,92.825996,0.23099500000000717,0.4200050000000033,3,4
2021-03-26,92.849998,92.894997,92.650002,92.775002,-0.07499599999999873,0.24499500000000296,3,5
2021-03-29,92.730003,92.980003,92.720001,92.956001,0.22599800000000414,0.26000200000000007,3,1
2021-03-30,92.925003,93.379997,92.889999,93.320999,0.3959959999999967,0.48999799999999993,3,2
2021-03-31,93.275002,93.470001,93.004997,93.236,-0.03900199999999643,0.4650039999999933,3,3
2021-04-01,93.230003,93.364998,92.889999,92.946999,-0.28300399999999115,0.47499899999999684,4,4
2021-04-05,92.910004,93.125,92.839996,93.051003,0.14099899999999366,0.2850040000000007,4,1
2021-04-06,92.580002,92.800003,92.285004,92.348,-0.23200199999999427,0.5149990000000031,4,2
2021-04-07,92.300003,92.514999,92.154999,92.472,0.1719969999999904,0.35999999999999943,4,3
2021-04-08,92.445,92.504997,92.010002,92.069,-0.37599999999999056,0.49499500000000296,4,4
2021-04-09,92.074997,92.43,92.035004,92.160004,0.0850070000000045,0.3949960000000061,4,5
2021-04-12,92.199997,92.334999,92.004997,92.143997,-0.055999999999997385,0.33000199999999325,4,1
2021-04-13,92.095001,92.364998,91.785004,91.844002,-0.2509989999999931,0.5799939999999992,4,2
2021-04-14,91.805,91.815002,91.565002,91.674004,-0.13099600000001033,0.25,4,3
2021-04-15,91.629997,91.745003,91.495003,91.617996,-0.01200099999999793,0.25,4,4
2021-04-16,91.650002,91.809998,91.470001,91.543999,-0.10600300000000118,0.3399969999999968,4,5
2021-04-19,91.574997,91.75,91.025002,91.050003,-0.5249939999999924,0.7249979999999994,4,1
2021-04-20,91.040001,91.269997,90.839996,91.226997,0.1869959999999935,0.4300010000000043,4,2
2021-04-21,91.209999,91.425003,91.065002,91.128998,-0.08100100000000054,0.3600009999999969,4,3
2021-04-22,91.084999,91.415001,90.970001,91.320999,0.2360000000000042,0.4450000000000074,4,4
2021-04-23,91.285004,91.285004,90.779999,90.838997,-0.4460069999999945,0.505004999999997,4,5
2021-04-26,90.824997,90.964996,90.654999,90.779999,-0.044997999999992544,0.30999699999999564,4,1
2021-04-27,90.849998,91.044998,90.785004,90.891998,0.04200000000000159,0.25999400000000605,4,2
2021-04-28,90.864998,91.105003,90.525002,90.593002,-0.27199600000000146,0.5800009999999958,4,3
2021-04-29,90.525002,90.769997,90.394997,90.593002,0.06799999999999784,0.375,4,4
2021-04-30,90.599998,91.32,90.580002,91.269997,0.6699990000000042,0.7399979999999999,4,5
2021-05-03,91.269997,91.385002,90.845001,90.927002,-0.34299500000000194,0.5400010000000037,5,1
2021-05-04,90.985001,91.389999,90.964996,91.275002,0.29000100000000373,0.4250030000000038,5,2
2021-05-05,91.254997,91.434998,91.165001,91.292999,0.038001999999991654,0.2699969999999894,5,3
2021-05-06,91.254997,91.379997,90.864998,90.935997,-0.3190000000000026,0.5149990000000031,5,4
2021-05-07,90.875,90.955002,90.169998,90.216003,-0.6589969999999994,0.7850039999999865,5,5
2021-05-10,90.214996,90.324997,90.014999,90.184998,-0.029998000000006186,0.3099979999999931,5,1
2021-05-11,90.230003,90.334999,89.955002,90.124001,-0.1060019999999895,0.379997000000003,5,2
2021-05-12,90.184998,90.790001,90.129997,90.685997,0.5009990000000073,0.6600040000000007,5,3
2021-05-13,90.735001,90.910004,90.574997,90.735001,0.0,0.3350070000000045,5,4
2021-05-14,90.735001,90.794998,90.269997,90.318001,-0.4170000000000016,0.5250010000000032,5,5
2021-05-17,90.345001,90.415001,90.125,90.141998,-0.20300299999999538,0.29000100000000373,5,1
2021-05-18,90.184998,90.190002,89.675003,89.734001,-0.45099699999998677,0.5149990000000031,5,2
2021-05-19,89.775002,90.279999,89.68,90.191002,0.4159999999999968,0.5999989999999968,5,3
2021-05-20,90.205002,90.224998,89.735001,89.794998,-0.4100039999999865,0.48999700000000246,5,4
2021-05-21,89.790001,90.154999,89.629997,90.004997,0.2149959999999993,0.5250020000000006,5,5
2021-05-24,90.014999,90.105003,89.75,89.837997,-0.17700200000000166,0.3550029999999964,5,1
2021-05-25,89.834999,89.855003,89.514999,89.627998,-0.2070009999999911,0.3400039999999933,5,2
2021-05-26,89.695,90.105003,89.580002,90.029999,0.3349990000000105,0.5250010000000032,5,3
2021-05-27,90.074997,90.18,89.894997,89.959,-0.11599699999999302,0.2850030000000032,5,4
2021-05-28,89.995003,90.43,89.970001,89.992996,-0.0020069999999918764,0.4599990000000105,5,5
2021-06-01,89.794998,89.940002,89.650002,89.819,0.02400199999999586,0.29000000000000625,6,2
2021-06-02,89.910004,90.235001,89.855003,89.901001,-0.009003000000006978,0.3799980000000005,6,3
2021-06-03,89.904999,90.555,89.879997,90.500999,0.5959999999999894,0.6750030000000038,6,4
2021-06-04,90.489998,90.625,90.014999,90.133003,-0.35699499999999773,0.6100009999999969,6,5
2021-06-07,90.150002,90.300003,89.904999,89.945999,-0.20400300000000016,0.39500400000000013,6,1
2021-06-08,89.995003,90.175003,89.949997,90.075996,0.08099300000000653,0.2250060000000076,6,2
2021-06-09,90.135002,90.169998,89.830002,90.121002,-0.013999999999995794,0.3399960000000135,6,3
2021-06-10,90.150002,90.324997,89.989998,90.078003,-0.07199900000000525,0.33499899999999627,6,4
2021-06-11,90.059998,90.610001,89.959999,90.550003,0.4900050000000107,0.6500020000000006,6,5
2021-06-14,90.485001,90.565002,90.485001,90.474998,-0.010002999999997542,0.08000100000000998,6,1
2021-06-15,90.470001,90.639999,90.309998,90.501999,0.031998000000001525,0.33000100000001,6,2
2021-06-16,90.489998,91.385002,90.410004,91.208,0.7180019999999985,0.9749979999999994,6,3
2021-06-17,91.375,91.995003,91.285004,91.873001,0.49800100000000214,0.7099989999999963,6,4
2021-06-18,91.860001,92.394997,91.805,92.209,0.3489990000000063,0.5899969999999968,6,5
2021-06-21,92.279999,92.360001,91.82,91.880997,-0.39900200000001007,0.5400010000000037,6,1
2021-06-22,91.889999,92.135002,91.644997,91.750999,-0.13900000000001,0.49000499999999647,6,2
2021-06-23,91.735001,91.894997,91.504997,91.785004,0.050003000000003794,0.39000000000000057,6,3
2021-06-24,91.805,91.915001,91.644997,91.794998,-0.010002000000000066,0.27000400000000013,6,4
2021-06-25,91.830002,91.864998,91.519997,91.844002,0.014000000000010004,0.34500099999999634,6,5
2021-06-28,91.82,92.010002,91.684998,91.875999,0.05599899999999991,0.32500400000000695,6,1
2021-06-29,91.870003,92.195,91.849998,92.041,0.17099699999999984,0.3450019999999938,6,2
2021-06-30,92.07,92.440002,92.0,92.431,0.3610000000000042,0.4400020000000069,6,3
2021-07-01,92.355003,92.599998,92.254997,92.594002,0.23899900000000684,0.34500099999999634,7,4
2021-07-02,92.574997,92.760002,92.169998,92.413002,-0.16199499999999034,0.5900039999999933,7,5
2021-07-06,92.254997,92.654999,91.995003,92.542999,0.28800199999999165,0.6599960000000067,7,2
2021-07-07,92.540001,92.839996,92.415001,92.644997,0.10499599999999987,0.42499499999999557,7,3
2021-07-08,92.705002,92.790001,92.239998,92.405998,-0.2990039999999965,0.5500030000000038,7,4
2021-07-09,92.379997,92.544998,92.084999,92.115997,-0.26400000000001,0.4599990000000105,7,5
2021-07-12,92.139999,92.419998,92.074997,92.255997,0.1159979999999905,0.34500100000001055,7,1
2021-07-13,92.205002,92.809998,92.135002,92.759003,0.5540010000000137,0.674995999999993,7,2
2021-07-14,92.794998,92.834999,92.345001,92.404999,-0.3899990000000031,0.48999799999999993,7,3
2021-07-15,92.404999,92.695,92.275002,92.630997,0.22599799999998993,0.41999799999999254,7,4
2021-07-16,92.584999,92.760002,92.529999,92.686996,0.10199699999999723,0.2300029999999964,7,5
2021-07-19,92.699997,93.050003,92.629997,92.900002,0.20000500000000443,0.42000600000000077,7,1
2021-07-20,92.875,93.18,92.805,92.978996,0.10399599999999509,0.375,7,2
2021-07-21,92.970001,93.195,92.730003,92.759003,-0.21099799999998936,0.4649969999999968,7,3
2021-07-22,92.809998,92.93,92.504997,92.830002,0.020004000000000133,0.4250030000000038,7,4
2021-07-23,92.849998,93.040001,92.785004,92.928001,0.07800299999999538,0.254997000000003,7,5
2021-07-26,92.915001,92.974998,92.540001,92.651001,-0.26400000000001,0.43499699999999564,7,1
2021-07-27,92.625,92.845001,92.32,92.435997,-0.1890029999999996,0.5250010000000032,7,2
2021-07-28,92.459999,92.785004,92.235001,92.317001,-0.14299799999999152,0.5500030000000038,7,3
2021-07-29,92.254997,92.290001,91.849998,91.871002,-0.38399499999999875,0.44000300000000436,7,4
2021-07-30,91.894997,92.214996,91.779999,92.188004,0.2930070000000029,0.43499699999999564,7,5
2021-08-02,92.150002,92.18,91.919998,92.065002,-0.08499999999999375,0.26000200000000007,8,1
2021-08-03,92.059998,92.160004,91.894997,92.087997,0.027999000000008323,0.2650069999999971,8,2
2021-08-04,92.044998,92.315002,91.82,92.274002,0.2290039999999891,0.4950020000000137,8,3
2021-08-05,92.279999,92.360001,92.120003,92.251999,-0.028000000000005798,0.23999799999999993,8,4
2021-08-06,92.285004,92.845001,92.264999,92.800003,0.5149990000000031,0.5800019999999932,8,5
2021-08-09,92.790001,92.995003,92.720001,92.938004,0.14800300000000277,0.27500200000000063,8,1
2021-08-10,92.974998,93.144997,92.945,93.055,0.08000200000000746,0.19999700000001042,8,2
2021-08-11,93.07,93.205002,92.800003,92.917999,-0.1520009999999985,0.40499899999998945,8,3
2021-08-12,92.904999,93.044998,92.845001,93.038002,0.1330030000000022,0.19999700000001042,8,4
2021-08-13,92.989998,93.010002,92.470001,92.512001,-0.477997000000002,0.5400010000000037,8,5
2021-08-16,92.544998,92.665001,92.474998,92.619003,0.07400499999999965,0.19000300000000436,8,1
2021-08-17,92.610001,93.175003,92.610001,93.144997,0.5349960000000067,0.5650020000000069,8,2
2021-08-18,93.154999,93.275002,92.945,93.143997,-0.011002000000004841,0.33000200000000746,8,3
2021-08-19,93.214996,93.605003,93.214996,93.587997,0.37300100000000214,0.3900069999999971,8,4
2021-08-20,93.599998,93.75,93.455002,93.508003,-0.09199499999999716,0.29499800000000675,8,5
2021-08-23,93.425003,93.514999,92.959999,92.971001,-0.4540020000000027,0.5550000000000068,8,1
2021-08-24,93.014999,93.089996,92.815002,92.901001,-0.11399800000000937,0.2749939999999924,8,2
2021-08-25,92.919998,93.139999,92.82,92.832001,-0.08799700000000144,0.3199990000000099,8,3
2021-08-26,92.824997,93.095001,92.824997,93.078003,0.2530059999999992,0.27000400000000013,8,4
2021-08-27,93.074997,93.195,92.629997,92.694,-0.3809969999999936,0.5650029999999902,8,5
2021-08-30,92.68,92.790001,92.595001,92.652,-0.028000000000005798,0.1950000000000074,8,1
2021-08-31,92.705002,92.760002,92.394997,92.635002,-0.06999999999999318,0.36500499999999647,8,2
2021-09-01,92.669998,92.790001,92.379997,92.448997,-0.2210010000000011,0.4100040000000007,9,3
2021-09-02,92.510002,92.544998,92.199997,92.227997,-0.28200499999999806,0.34500100000001055,9,4
2021-09-03,92.239998,92.264999,91.800003,92.032997,-0.20700100000000532,0.4649959999999993,9,5
2021-09-07,92.18,92.574997,92.105003,92.514,0.333999999999989,0.4699939999999998,9,2
2021-09-08,92.544998,92.860001,92.474998,92.650002,0.10500399999999388,0.38500299999999754,9,3
2021-09-09,92.709999,92.764999,92.379997,92.480003,-0.22999599999999987,0.38500200000000007,9,4
2021-09-10,92.525002,92.650002,92.330002,92.589996,0.06499399999999866,0.3200000000000074,9,5
2021-09-13,92.639999,92.879997,92.639999,92.652,0.01200099999999793,0.23999799999999993,9,1
2021-09-14,92.620003,92.665001,92.290001,92.613998,-0.0060050000000018144,0.375,9,2
2021-09-15,92.650002,92.669998,92.404999,92.533997,-0.11600500000000125,0.2649990000000031,9,3
2021-09-16,92.449997,92.945,92.434998,92.918999,0.46900200000000325,0.5100020000000001,9,4
2021-09-17,92.870003,93.235001,92.745003,93.176003,0.3059999999999974,0.48999799999999993,9,5
2021-09-20,93.230003,93.445,93.169998,93.255997,0.025993999999997186,0.2750019999999864,9,1
2021-09-21,93.230003,93.279999,93.040001,93.199997,-0.0300060000000002,0.23999799999999993,9,2
2021-09-22,93.224998,93.514999,92.970001,93.459999,0.2350009999999969,0.5449980000000068,9,3
2021-09-23,93.5,93.529999,92.964996,93.029999,-0.47000099999999634,0.5650030000000044,9,4
2021-09-24,93.089996,93.415001,93.044998,93.334999,0.24500299999999697,0.370002999999997,9,5
2021-09-27,93.305,93.495003,93.195,93.380997,0.07599699999998677,0.3000030000000038,9,1
2021-09-28,93.404999,93.82,93.360001,93.779999,0.375,0.45999899999999627,9,2
2021-09-29,93.730003,94.440002,93.684998,94.352997,0.6229940000000056,0.7550040000000138,9,3
2021-09-30,94.345001,94.519997,94.120003,94.239998,-0.1050029999999964,0.3999940000000066,9,4
2021-10-01,94.32,94.404999,94.0,94.046997,-0.27300299999998856,0.40499900000000366,10,5
2021-10-04,94.089996,94.110001,93.68,93.779999,-0.30999699999999564,0.4300009999999901,10,1
2021-10-05,93.855003,94.074997,93.815002,93.967003,0.11200000000000898,0.2599949999999893,10,2
2021-10-06,93.980003,94.455002,93.980003,94.272003,0.2920000000000016,0.47499899999999684,10,3
2021-10-07,94.239998,94.290001,94.084999,94.221001,-0.01899699999999882,0.20500200000000746,10,4
2021-10-08,94.195,94.345001,93.925003,94.079002,-0.1159979999999905,0.41999799999999254,10,5
2021-10-11,94.105003,94.415001,94.029999,94.325996,0.2209930000000071,0.38500200000000007,10,1
2021-10-12,94.394997,94.57,94.235001,94.518997,0.12399999999999523,0.33499899999999627,10,2
2021-10-13,94.525002,94.550003,94.004997,94.080002,-0.4450000000000074,0.5450060000000008,10,3
2021-10-14,94.010002,94.089996,93.760002,93.960999,-0.04900299999999902,0.32999399999999923,10,4
2021-10-15,94.035004,94.07,93.849998,93.938004,-0.0969999999999942,0.2200019999999938,10,5
2021-10-18,93.940002,94.175003,93.864998,93.945,0.004997999999986291,0.31000500000000386,10,1
2021-10-19,93.949997,93.949997,93.489998,93.727997,-0.2219999999999942,0.45999899999999627,10,2
2021-10-20,93.800003,93.879997,93.519997,93.535004,-0.2649990000000031,0.35999999999999943,10,3
2021-10-21,93.595001,93.785004,93.474998,93.758003,0.16300200000000586,0.31000600000000134,10,4
2021-10-22,93.745003,93.779999,93.510002,93.625,-0.12000299999999697,0.2699970000000036,10,5
2021-10-25,93.660004,93.959999,93.464996,93.808998,0.14899400000000185,0.495002999999997,10,1
2021-10-26,93.830002,94.014999,93.684998,93.941002,0.1110000000000042,0.33000100000001,10,2
2021-10-27,93.955002,94.004997,93.675003,93.797997,-0.15700499999999806,0.32999399999999923,10,3
2021-10-28,93.885002,93.970001,93.264999,93.325996,-0.5590059999999966,0.7050019999999932,10,4
2021-10-29,93.339996,94.300003,93.309998,94.121002,0.781006000000005,0.9900050000000107,10,5
2021-11-01,94.120003,94.309998,93.849998,93.878998,-0.24100500000000125,0.45999999999999375,11,1
2021-11-02,93.934998,94.135002,93.809998,94.079002,0.14400400000000957,0.32500400000000695,11,2
2021-11-03,94.099998,94.214996,93.800003,93.852997,-0.24700099999999736,0.4149929999999955,11,3
2021-11-04,93.82,94.470001,93.82,94.341003,0.5210030000000074,0.6500010000000032,11,4
2021-11-05,94.330002,94.644997,94.18,94.317001,-0.013000999999988494,0.4649969999999968,11,5
2021-11-08,94.214996,94.375,93.985001,94.042,-0.1729959999999977,0.3899990000000031,11,1
2021-11-09,94.099998,94.154999,93.864998,93.956001,-0.14399699999999882,0.29000100000000373,11,2
2021-11-10,93.980003,94.900002,93.964996,94.837997,0.857994000000005,0.9350060000000013,11,3
2021-11-11,94.879997,95.195,94.834999,95.175003,0.29500600000000077,0.3600009999999969,11,4
2021-11-12,95.214996,95.269997,94.995003,95.127998,-0.08699799999999414,0.2749940000000066,11,5
2021-11-15,95.099998,95.595001,94.964996,95.404999,0.3050010000000043,0.630004999999997,11,1
