Date,Open,High,Low,Close,Adj Close,Volume
2021-05-06,91.254997,91.379997,90.864998,90.935997,90.935997,24523
2021-05-07,90.875000,90.955002,90.169998,90.216003,90.216003,46400
2021-05-10,90.214996,90.324997,90.014999,90.184998,90.184998,27532
2021-05-11,90.230003,90.334999,89.955002,90.124001,90.124001,35655
2021-05-12,90.184998,90.790001,90.129997,90.685997,90.685997,46706
2021-05-13,90.735001,90.910004,90.574997,90.735001,90.735001,27513
2021-05-14,90.735001,90.794998,90.269997,90.318001,90.318001,20262
2021-05-17,90.345001,90.415001,90.125000,90.141998,90.141998,17800
2021-05-18,90.184998,90.190002,89.675003,89.734001,89.734001,21722
2021-05-19,89.775002,90.279999,89.680000,90.191002,90.191002,32530
2021-05-20,90.205002,90.224998,89.735001,89.794998,89.794998,18129
2021-05-21,89.790001,90.154999,89.629997,90.004997,90.004997,24866
2021-05-24,90.014999,90.105003,89.750000,89.837997,89.837997,15799
2021-05-25,89.834999,89.855003,89.514999,89.627998,89.627998,21143
2021-05-26,89.695000,90.105003,89.580002,90.029999,90.029999,18215
2021-05-27,90.074997,90.180000,89.894997,89.959000,89.959000,19021
2021-05-28,89.995003,90.430000,89.970001,89.992996,89.992996,33296
2021-06-01,89.794998,89.940002,89.650002,89.819000,89.819000,20190
2021-06-02,89.910004,90.235001,89.855003,89.901001,89.901001,16369
2021-06-03,89.904999,90.555000,89.879997,90.500999,90.500999,31496
2021-06-04,90.489998,90.625000,90.014999,90.133003,90.133003,24467
2021-06-07,90.150002,90.300003,89.904999,89.945999,89.945999,31855
2021-06-08,89.995003,90.175003,89.949997,90.075996,90.075996,22327
2021-06-09,90.135002,90.169998,89.830002,90.121002,90.121002,25269
2021-06-10,90.150002,90.324997,89.989998,90.078003,90.078003,24148
2021-06-11,90.059998,90.610001,89.959999,90.550003,90.550003,9624
2021-06-14,90.485001,90.565002,90.485001,90.474998,90.474998,10274
2021-06-15,90.470001,90.639999,90.309998,90.501999,90.501999,13536
2021-06-16,90.489998,91.385002,90.410004,91.208000,91.208000,46862
2021-06-17,91.375000,91.995003,91.285004,91.873001,91.873001,48176
2021-06-18,91.860001,92.394997,91.805000,92.209000,92.209000,26122
2021-06-21,92.279999,92.360001,91.820000,91.880997,91.880997,20045
2021-06-22,91.889999,92.135002,91.644997,91.750999,91.750999,17330
2021-06-23,91.735001,91.894997,91.504997,91.785004,91.785004,18701
2021-06-24,91.805000,91.915001,91.644997,91.794998,91.794998,11981
2021-06-25,91.830002,91.864998,91.519997,91.844002,91.844002,16636
2021-06-28,91.820000,92.010002,91.684998,91.875999,91.875999,14035
2021-06-29,91.870003,92.195000,91.849998,92.041000,92.041000,14080
2021-06-30,92.070000,92.440002,92.000000,92.431000,92.431000,17120
2021-07-01,92.355003,92.599998,92.254997,92.594002,92.594002,20837
2021-07-02,92.574997,92.760002,92.169998,92.413002,92.413002,24557
2021-07-06,92.254997,92.654999,91.995003,92.542999,92.542999,24696
2021-07-07,92.540001,92.839996,92.415001,92.644997,92.644997,23689
2021-07-08,92.705002,92.790001,92.239998,92.405998,92.405998,23111
2021-07-09,92.379997,92.544998,92.084999,92.115997,92.115997,14474
2021-07-12,92.139999,92.419998,92.074997,92.255997,92.255997,10539
2021-07-13,92.205002,92.809998,92.135002,92.759003,92.759003,22014
2021-07-14,92.794998,92.834999,92.345001,92.404999,92.404999,19380
2021-07-15,92.404999,92.695000,92.275002,92.630997,92.630997,16279
2021-07-16,92.584999,92.760002,92.529999,92.686996,92.686996,15019
2021-07-19,92.699997,93.050003,92.629997,92.900002,92.900002,24198
2021-07-20,92.875000,93.180000,92.805000,92.978996,92.978996,17810
2021-07-21,92.970001,93.195000,92.730003,92.759003,92.759003,18577
2021-07-22,92.809998,92.930000,92.504997,92.830002,92.830002,23391
2021-07-23,92.849998,93.040001,92.785004,92.928001,92.928001,12468
2021-07-26,92.915001,92.974998,92.540001,92.651001,92.651001,17463
2021-07-27,92.625000,92.845001,92.320000,92.435997,92.435997,21088
2021-07-28,92.459999,92.785004,92.235001,92.317001,92.317001,28214
2021-07-29,92.254997,92.290001,91.849998,91.871002,91.871002,23570
2021-07-30,91.894997,92.214996,91.779999,92.188004,92.188004,22389
2021-08-02,92.150002,92.180000,91.919998,92.065002,92.065002,14275
2021-08-03,92.059998,92.160004,91.894997,92.087997,92.087997,10265
2021-08-04,92.044998,92.315002,91.820000,92.274002,92.274002,16069
2021-08-05,92.279999,92.360001,92.120003,92.251999,92.251999,10959
2021-08-06,92.285004,92.845001,92.264999,92.800003,92.800003,26174
2021-08-09,92.790001,92.995003,92.720001,92.938004,92.938004,16360
2021-08-10,92.974998,93.144997,92.945000,93.055000,93.055000,13320
2021-08-11,93.070000,93.205002,92.800003,92.917999,92.917999,18561
2021-08-12,92.904999,93.044998,92.845001,93.038002,93.038002,14188
2021-08-13,92.989998,93.010002,92.470001,92.512001,92.512001,17078
2021-08-16,92.544998,92.665001,92.474998,92.619003,92.619003,14708
2021-08-17,92.610001,93.175003,92.610001,93.144997,93.144997,20510
2021-08-18,93.154999,93.275002,92.945000,93.143997,93.143997,21782
2021-08-19,93.214996,93.605003,93.214996,93.587997,93.587997,20625
2021-08-20,93.599998,93.750000,93.455002,93.508003,93.508003,15390
2021-08-23,93.425003,93.514999,92.959999,92.971001,92.971001,18391
2021-08-24,93.014999,93.089996,92.815002,92.901001,92.901001,13702
2021-08-25,92.919998,93.139999,92.820000,92.832001,92.832001,18281
2021-08-26,92.824997,93.095001,92.824997,93.078003,93.078003,20498
2021-08-27,93.074997,93.195000,92.629997,92.694000,92.694000,31609
2021-08-30,92.680000,92.790001,92.595001,92.652000,92.652000,14894
2021-08-31,92.705002,92.760002,92.394997,92.635002,92.635002,25296
2021-09-01,92.669998,92.790001,92.379997,92.448997,92.448997,17413
2021-09-02,92.510002,92.544998,92.199997,92.227997,92.227997,17949
2021-09-03,92.239998,92.264999,91.800003,92.032997,92.032997,32687
2021-09-07,92.180000,92.574997,92.105003,92.514000,92.514000,32577
2021-09-08,92.544998,92.860001,92.474998,92.650002,92.650002,27723
2021-09-09,92.709999,92.764999,92.379997,92.480003,92.480003,29162
2021-09-10,92.525002,92.650002,92.330002,92.589996,92.589996,10518
2021-09-13,92.639999,92.879997,92.639999,92.652000,92.652000,19895
2021-09-14,92.620003,92.665001,92.290001,92.613998,92.613998,19459
2021-09-15,92.650002,92.669998,92.404999,92.533997,92.533997,23931
2021-09-16,92.449997,92.945000,92.434998,92.918999,92.918999,30545
2021-09-17,92.870003,93.235001,92.745003,93.176003,93.176003,19160
2021-09-20,93.230003,93.445000,93.169998,93.255997,93.255997,21368
2021-09-21,93.230003,93.279999,93.040001,93.199997,93.199997,18766
2021-09-22,93.224998,93.514999,92.970001,93.459999,93.459999,32529
2021-09-23,93.500000,93.529999,92.964996,93.029999,93.029999,24798
2021-09-24,93.089996,93.415001,93.044998,93.334999,93.334999,17035
2021-09-27,93.305000,93.495003,93.195000,93.380997,93.380997,21078
2021-09-28,93.404999,93.820000,93.360001,93.779999,93.779999,36699
2021-09-29,93.730003,94.440002,93.684998,94.352997,94.352997,31449
2021-09-30,94.345001,94.519997,94.120003,94.239998,94.239998,33905
2021-10-01,94.320000,94.404999,94.000000,94.046997,94.046997,22853
2021-10-04,94.089996,94.110001,93.680000,93.779999,93.779999,24714
2021-10-05,93.855003,94.074997,93.815002,93.967003,93.967003,18794
2021-10-06,93.980003,94.455002,93.980003,94.272003,94.272003,28215
2021-10-07,94.239998,94.290001,94.084999,94.221001,94.221001,14329
2021-10-08,94.195000,94.345001,93.925003,94.079002,94.079002,32273
2021-10-11,94.105003,94.415001,94.029999,94.325996,94.325996,19691
2021-10-12,94.394997,94.570000,94.235001,94.518997,94.518997,17519
2021-10-13,94.525002,94.550003,94.004997,94.080002,94.080002,22240
2021-10-14,94.010002,94.089996,93.760002,93.960999,93.960999,17667
2021-10-15,94.035004,94.070000,93.849998,93.938004,93.938004,18430
2021-10-18,93.940002,94.175003,93.864998,93.945000,93.945000,20656
2021-10-19,93.949997,93.949997,93.489998,93.727997,93.727997,25677
2021-10-20,93.800003,93.879997,93.519997,93.535004,93.535004,25848
2021-10-21,93.595001,93.785004,93.474998,93.758003,93.758003,20250
2021-10-22,93.745003,93.779999,93.510002,93.625000,93.625000,23481
2021-10-25,93.660004,93.959999,93.464996,93.808998,93.808998,25860
2021-10-26,93.830002,94.014999,93.684998,93.941002,93.941002,20284
2021-10-27,93.955002,94.004997,93.675003,93.797997,93.797997,35850
2021-10-28,93.885002,93.970001,93.264999,93.325996,93.325996,35633
2021-10-29,93.339996,94.300003,93.309998,94.121002,94.121002,34702
2021-11-01,94.120003,94.309998,93.849998,93.878998,93.878998,21639
2021-11-02,93.934998,94.135002,93.809998,94.079002,94.079002,22142
2021-11-03,94.099998,94.214996,93.800003,93.852997,93.852997,22475
2021-11-04,93.820000,94.470001,93.820000,94.341003,94.341003,21384
2021-11-05,94.330002,94.644997,94.180000,94.317001,94.317001,32515
2021-11-08,94.214996,94.375000,93.985001,94.042000,94.042000,26202
2021-11-09,94.099998,94.154999,93.864998,93.956001,93.956001,21812
2021-11-10,93.980003,94.900002,93.964996,94.837997,94.837997,28373
2021-11-11,94.879997,95.195000,94.834999,95.175003,95.175003,18190
2021-11-12,95.214996,95.269997,94.995003,95.127998,95.127998,13252
2021-11-15,95.099998,95.595001,94.964996,95.404999,95.404999,17867
2021-11-16,95.485001,95.980003,95.400002,95.911003,95.911003,20581
2021-11-17,95.925003,96.269997,95.724998,95.829002,95.829002,18176
2021-11-18,95.805000,95.849998,95.525002,95.542000,95.542000,15321
2021-11-19,95.580002,96.245003,95.580002,96.028000,96.028000,25091
2021-11-22,96.074997,96.559998,96.040001,96.543999,96.543999,21844
2021-11-23,96.464996,96.614998,96.315002,96.494003,96.494003,15183
2021-11-24,96.535004,96.940002,96.440002,96.872002,96.872002,14110
2021-11-26,96.730003,96.769997,96.010002,96.103996,96.103996,22016
2021-11-29,96.180000,96.449997,96.144997,96.337997,96.337997,15614
2021-11-30,96.199997,96.654999,95.540001,96.007004,96.007004,35938
2021-12-01,95.959999,96.139999,95.665001,96.024002,96.024002,14324
2021-12-02,96.070000,96.180000,95.824997,96.157997,96.157997,12650
2021-12-03,96.150002,96.445000,95.940002,96.113998,96.113998,18383
2021-12-06,96.175003,96.434998,96.125000,96.330002,96.330002,22185
2021-12-07,96.309998,96.589996,96.169998,96.370003,96.370003,24164
2021-12-08,96.260002,96.379997,95.839996,95.880997,95.880997,34063
2021-12-09,95.980003,96.339996,95.970001,96.251999,96.251999,16199
2021-12-10,96.235001,96.425003,95.985001,96.099998,96.099998,8923
2021-12-13,96.065002,96.430000,96.065002,96.345001,96.345001,10940
2021-12-14,96.364998,96.555000,96.070000,96.538002,96.538002,13313
2021-12-15,96.495003,96.894997,96.250000,96.482002,96.482002,18881
2021-12-16,96.375000,96.404999,95.809998,96.014999,96.014999,20682
2021-12-17,95.980003,96.654999,95.845001,96.547997,96.547997,13484
2021-12-20,96.620003,96.669998,96.330002,96.544998,96.544998,13681
2021-12-21,96.514999,96.625000,96.334999,96.488998,96.488998,11660
2021-12-22,96.470001,96.584999,96.010002,96.058998,96.058998,12706
2021-12-23,96.050003,96.264999,95.970001,95.985001,95.985001,10868
2021-12-27,96.095001,96.245003,96.035004,96.085999,96.085999,9295
2021-12-28,96.059998,96.269997,95.985001,96.203003,96.203003,9343
2021-12-29,96.135002,96.394997,95.735001,95.926003,95.926003,16539
2021-12-30,95.875000,96.224998,95.864998,95.963997,95.963997,12396
2021-12-31,95.964996,96.105003,95.574997,95.593002,95.593002,14998
2022-01-03,95.599998,96.330002,95.599998,96.210999,96.210999,16789
2022-01-04,96.195000,96.474998,96.040001,96.274002,96.274002,12978
2022-01-05,96.330002,96.334999,95.885002,96.181999,96.181999,18721
2022-01-06,96.209999,96.400002,96.035004,96.325996,96.325996,14332
2022-01-07,96.250000,96.275002,95.705002,95.722000,95.722000,22941
2022-01-10,95.739998,96.230003,95.735001,95.989998,95.989998,14977
2022-01-11,95.904999,96.074997,95.574997,95.625000,95.625000,14219
2022-01-12,95.584999,95.690002,94.889999,94.901001,94.901001,28209
2022-01-13,94.974998,95.010002,94.635002,94.775002,94.775002,20144
2022-01-14,94.830002,95.254997,94.610001,95.161003,95.161003,19205
2022-01-18,95.150002,95.809998,95.105003,95.723000,95.723000,24080
2022-01-19,95.714996,95.775002,95.470001,95.500000,95.500000,17299
2022-01-20,95.529999,95.849998,95.404999,95.724998,95.724998,19142
2022-01-21,95.794998,95.834999,95.485001,95.636002,95.636002,13735
2022-01-24,95.675003,96.129997,95.625000,95.901001,95.901001,20382
2022-01-25,95.915001,96.260002,95.894997,95.928001,95.928001,16015
2022-01-26,95.949997,96.535004,95.900002,96.400002,96.400002,23312
2022-01-27,96.529999,97.300003,96.529999,97.241997,97.241997,24195
2022-01-28,97.220001,97.440002,97.050003,97.265999,97.265999,22327
2022-01-31,97.220001,97.300003,96.510002,96.537003,96.537003,21124
2022-02-01,96.695000,96.714996,96.214996,96.375000,96.375000,20898
2022-02-02,96.269997,96.300003,95.794998,95.934998,95.934998,21521
2022-02-03,96.059998,96.250000,95.230003,95.378998,95.378998,38798
2022-02-04,95.305000,95.695000,95.144997,95.480003,95.480003,26516
2022-02-07,95.415001,95.620003,95.339996,95.391998,95.391998,16241
2022-02-08,95.419998,95.745003,95.389999,95.640999,95.640999,16545
2022-02-09,95.629997,95.665001,95.375000,95.494003,95.494003,17661
2022-02-10,95.595001,96.010002,95.160004,95.547997,95.547997,43965
2022-02-11,95.849998,96.135002,95.629997,96.072998,96.072998,33612
2022-02-14,96.010002,96.430000,95.910004,96.356003,96.356003,32838
2022-02-15,96.230003,96.290001,95.949997,95.992996,95.992996,22728
2022-02-16,95.980003,96.055000,95.665001,95.696999,95.696999,17167
2022-02-17,95.805000,96.114998,95.680000,95.803001,95.803001,34047
2022-02-18,95.834999,96.175003,95.724998,96.022003,96.022003,18085
2022-02-22,96.120003,96.250000,95.830002,96.011002,96.011002,20092
2022-02-23,96.004997,96.239998,95.834999,96.188004,96.188004,19866
2022-02-24,96.254997,97.735001,96.254997,97.117996,97.117996,53305
2022-02-25,97.040001,97.224998,96.510002,96.619003,96.619003,33082
2022-02-28,97.230003,97.400002,96.610001,96.694000,96.694000,30601
2022-03-01,96.809998,97.574997,96.625000,97.405998,97.405998,28474
2022-03-02,97.404999,97.849998,97.294998,97.414001,97.414001,29373
2022-03-03,97.480003,97.964996,97.440002,97.791000,97.791000,21765
2022-03-04,98.065002,98.945000,97.839996,98.670998,98.670998,29684
2022-03-07,98.635002,99.425003,98.625000,99.294998,99.294998,52821
2022-03-08,99.250000,99.330002,98.699997,99.080002,99.080002,41666
2022-03-09,99.014999,99.084999,97.849998,97.953003,97.953003,42708
2022-03-10,98.099998,98.605003,97.709999,98.503998,98.503998,29242
2022-03-11,98.470001,99.154999,98.260002,99.129997,99.129997,13649
2022-03-14,98.980003,99.254997,98.739998,98.878998,98.878998,15683
2022-03-15,99.084999,99.180000,98.599998,99.064003,99.064003,20632
2022-03-16,98.910004,99.099998,98.294998,98.621002,98.621002,23695
2022-03-17,98.455002,98.480003,97.714996,97.974998,97.974998,18549
2022-03-18,97.980003,98.635002,97.845001,98.226997,98.226997,13963
2022-03-21,98.245003,98.540001,98.160004,98.499001,98.499001,10840
2022-03-22,98.495003,98.959999,98.315002,98.523003,98.523003,16052
2022-03-23,98.540001,98.894997,98.425003,98.614998,98.614998,10352
2022-03-24,98.629997,98.964996,98.599998,98.800003,98.800003,16478
2022-03-25,98.739998,98.864998,98.419998,98.821999,98.821999,11831
2022-03-28,98.839996,99.364998,98.820000,99.055000,99.055000,22616
2022-03-29,99.050003,99.264999,98.055000,98.441002,98.441002,32137
2022-03-30,98.464996,98.489998,97.730003,97.875000,97.875000,20772
2022-03-31,97.900002,98.440002,97.760002,98.360001,98.360001,21389
2022-04-01,98.360001,98.754997,98.345001,98.626999,98.626999,16686
2022-04-04,98.629997,99.070000,98.514999,98.973999,98.973999,14016
2022-04-05,98.974998,99.504997,98.820000,99.428001,99.428001,25438
2022-04-06,99.480003,99.800003,99.315002,99.614998,99.614998,27262
2022-04-07,99.665001,99.849998,99.434998,99.760002,99.760002,17542
2022-04-08,99.824997,100.199997,99.745003,99.752998,99.752998,25956
2022-04-11,99.690002,100.050003,99.610001,99.924004,99.924004,14579
2022-04-12,100.019997,100.334999,99.739998,100.292000,100.292000,21002
2022-04-13,100.320000,100.514999,99.805000,99.913002,99.913002,33299
2022-04-14,99.839996,100.769997,99.555000,100.325996,100.325996,0
2022-04-18,100.470001,100.849998,100.449997,100.765999,100.765999,10331
2022-04-19,100.800003,101.029999,100.680000,100.963997,100.963997,14354
2022-04-20,101.000000,101.044998,100.214996,100.417000,100.417000,26305
2022-04-21,100.349998,100.675003,99.809998,100.613998,100.613998,32552
2022-04-22,100.635002,101.339996,100.485001,101.212997,101.212997,30365
2022-04-25,101.105003,101.864998,101.050003,101.768997,101.768997,19568
2022-04-26,101.705002,102.370003,101.535004,102.318001,102.318001,23219
2022-04-27,102.330002,103.290001,102.239998,102.962997,102.962997,37470
2022-04-28,103.025002,103.949997,103.010002,103.658997,103.658997,54107
2022-04-29,103.684998,103.684998,102.809998,102.962997,102.962997,43620
2022-05-02,103.224998,103.775002,103.120003,103.765999,103.765999,14290
2022-05-03,103.599998,103.699997,103.059998,103.496002,103.496002,13750
2022-05-04,103.480003,103.669998,102.480003,102.594002,102.594002,26020
2022-05-05,102.570000,103.970001,102.375000,103.802002,103.802002,42439
2022-05-06,103.610001,104.105003,103.235001,103.694000,103.694000,30557
2022-05-09,103.690002,104.209999,103.419998,103.689003,103.689003,33562
2022-05-10,103.724998,104.004997,103.529999,103.943001,103.943001,21952
2022-05-11,103.959999,104.154999,103.404999,103.874001,103.874001,40000
2022-05-12,104.070000,104.955002,103.915001,104.897003,104.897003,45493
2022-05-13,104.834999,105.065002,104.500000,104.621002,104.621002,33575
2022-05-16,104.650002,104.699997,104.154999,104.199997,104.199997,22155
2022-05-17,104.175003,104.260002,103.250000,103.406998,103.406998,28483
2022-05-18,103.349998,103.959999,103.235001,103.862000,103.862000,30634
2022-05-19,103.870003,103.934998,102.695000,102.750999,102.750999,28633
2022-05-20,102.949997,103.294998,102.805000,103.172997,103.172997,20450
2022-05-23,103.019997,103.070000,102.044998,102.097000,102.097000,31089
2022-05-24,102.144997,102.334999,101.654999,101.870003,101.870003,28494
2022-05-25,101.760002,102.470001,101.750000,102.077003,102.077003,22752
2022-05-26,102.099998,102.290001,101.760002,101.858002,101.858002,13822
2022-05-27,101.750000,101.955002,101.455002,101.697998,101.697998,16944
2022-05-31,101.419998,102.205002,101.419998,101.765999,101.765999,20169
2022-06-01,101.769997,102.750000,101.769997,102.528999,102.528999,19394
2022-06-02,102.599998,102.644997,101.745003,101.832001,101.832001,21907
2022-06-03,101.779999,102.245003,101.660004,102.160004,102.160004,14929
2022-06-06,102.230003,102.474998,101.864998,102.446999,102.446999,20895
2022-06-07,102.474998,102.849998,102.260002,102.324997,102.324997,26221
2022-06-08,102.404999,102.779999,102.264999,102.545998,102.545998,34466
2022-06-09,102.589996,103.364998,102.089996,103.218002,103.218002,32613
2022-06-10,103.300003,104.235001,103.059998,104.151001,104.151001,18284
2022-06-13,104.290001,104.824997,104.290001,104.946999,104.946999,53583
2022-06-14,105.004997,105.474998,104.480003,105.342003,105.342003,33465
2022-06-15,105.129997,105.565002,104.425003,104.934998,104.934998,61624
2022-06-16,104.599998,105.279999,103.199997,103.417000,103.417000,45613
2022-06-17,103.684998,104.885002,103.639999,104.487999,104.487999,33356
2022-06-21,104.245003,104.315002,103.730003,104.210999,104.210999,15502
2022-06-22,104.214996,104.730003,103.614998,103.981003,103.981003,27611
2022-06-23,104.000000,104.544998,103.839996,104.192001,104.192001,33253
2022-06-24,104.154999,104.279999,103.739998,103.959000,103.959000,26025
2022-06-27,103.864998,103.995003,103.419998,103.678001,103.678001,21545
2022-06-28,103.705002,104.370003,103.504997,104.261002,104.261002,20862
2022-06-29,104.269997,104.894997,104.139999,104.848999,104.848999,31697
2022-06-30,104.834999,105.315002,104.404999,104.463997,104.463997,30308
2022-07-01,104.514999,105.440002,104.514999,104.908997,104.908997,20123
2022-07-05,104.915001,106.580002,104.834999,106.320000,106.320000,50056
2022-07-06,106.330002,107.070000,106.135002,106.898003,106.898003,38049
2022-07-07,106.870003,107.050003,106.529999,106.959000,106.959000,21332
2022-07-08,106.834999,107.614998,106.639999,106.820999,106.820999,40052
2022-07-11,106.684998,108.084999,106.684998,107.829002,107.829002,25533
2022-07-12,107.995003,108.419998,107.669998,107.912003,107.912003,31342
2022-07-13,108.029999,108.415001,107.269997,107.755997,107.755997,38691
2022-07-14,108.070000,109.139999,108.014999,108.406998,108.406998,42040
2022-07-15,108.440002,108.584999,107.760002,107.911003,107.911003,24425
2022-07-18,107.815002,107.900002,106.745003,107.231003,107.231003,28183
2022-07-19,107.300003,107.489998,106.250000,106.550003,106.550003,39641
2022-07-20,106.555000,107.129997,106.230003,106.953003,106.953003,31195
2022-07-21,106.974998,107.250000,106.300003,106.804001,106.804001,36496
2022-07-22,106.525002,107.250000,105.989998,106.621002,106.621002,39753
2022-07-25,106.404999,106.760002,106.065002,106.355003,106.355003,23702
2022-07-26,106.315002,107.150002,106.055000,107.043999,107.043999,29917
2022-07-27,107.019997,107.300003,106.129997,106.331001,106.331001,48129
2022-07-28,106.264999,106.849998,105.925003,106.236000,106.236000,39034
2022-07-29,106.070000,106.535004,105.410004,105.778999,105.778999,41380
2022-08-01,105.730003,105.919998,105.105003,105.335999,105.335999,28391
2022-08-02,105.250000,106.199997,104.919998,106.103996,106.103996,38603
2022-08-03,106.254997,106.699997,105.855003,106.376999,106.376999,42570
2022-08-04,106.364998,106.410004,105.540001,105.566002,105.566002,25625
2022-08-05,105.610001,106.809998,105.580002,106.489998,106.489998,42819
2022-08-08,106.489998,106.669998,105.974998,106.322998,106.322998,31696
2022-08-09,106.239998,106.309998,105.855003,106.251999,106.251999,16785
2022-08-10,106.220001,106.290001,104.514999,105.080002,105.080002,41858
2022-08-11,105.105003,105.334999,104.519997,104.994003,104.994003,33287
2022-08-12,105.014999,105.769997,104.970001,105.510002,105.510002,34923
2022-08-15,105.514999,106.434998,105.434998,106.432999,106.432999,39741
2022-08-16,106.364998,106.839996,106.205002,106.388000,106.388000,25804
2022-08-17,106.370003,106.794998,106.180000,106.486000,106.486000,23270
2022-08-18,106.574997,107.495003,106.425003,107.415001,107.415001,33746
2022-08-19,107.415001,108.139999,107.415001,108.098000,108.098000,35342
2022-08-22,108.055000,109.025002,108.019997,108.981003,108.981003,42096
2022-08-23,108.915001,109.205002,107.989998,108.554001,108.554001,49627
2022-08-24,108.489998,109.055000,108.294998,108.615997,108.615997,23541
2022-08-25,108.605003,108.644997,107.945000,108.432999,108.432999,21603
2022-08-26,108.425003,108.824997,107.480003,108.750999,108.750999,42699
2022-08-29,108.800003,109.445000,108.434998,108.790001,108.790001,31415
2022-08-30,108.635002,109.084999,108.235001,108.749001,108.749001,28112
2022-08-31,108.730003,109.169998,108.334999,108.665001,108.665001,27077
2022-09-01,108.824997,109.980003,108.735001,109.678001,109.678001,33691
2022-09-02,109.599998,109.695000,108.910004,109.510002,109.510002,34482
2022-09-06,109.605003,110.550003,109.370003,110.204002,110.204002,30823
2022-09-07,110.320000,110.785004,109.514999,109.832001,109.832001,40293
2022-09-08,109.695000,110.250000,109.290001,109.712997,109.712997,51702
2022-09-09,109.540001,109.550003,108.349998,108.997002,108.997002,38769
2022-09-12,108.620003,108.864998,107.800003,108.316002,108.316002,50929
2022-09-13,108.209999,109.919998,107.669998,109.808998,109.808998,44303
2022-09-14,109.834999,109.919998,109.264999,109.630997,109.630997,54425
2022-09-15,109.584999,109.925003,109.375000,109.710999,109.710999,21835
2022-09-16,109.785004,110.260002,109.449997,109.736000,109.736000,14360
2022-09-19,109.699997,110.080002,109.540001,109.982002,109.982002,23223
2022-09-20,109.290001,110.014999,109.074997,109.942001,109.942001,28294
2022-09-21,109.900002,111.360001,109.860001,110.346001,110.346001,51630
2022-09-22,111.220001,111.580002,110.220001,111.105003,111.105003,55609
2022-09-23,111.004997,113.000000,110.839996,112.961998,112.961998,54782
2022-09-26,112.989998,114.445000,112.665001,114.019997,114.019997,87867
2022-09-27,113.845001,114.425003,113.260002,114.046997,114.046997,55228
2022-09-28,114.105003,114.745003,112.455002,112.508003,112.508003,99323
2022-09-29,112.959999,113.720001,111.949997,112.202003,112.202003,56441
2022-09-30,111.809998,112.699997,111.540001,112.084000,112.084000,54596
2022-10-03,112.150002,112.529999,111.404999,111.655998,111.655998,39381
2022-10-04,111.504997,111.824997,109.964996,109.981003,109.981003,51311
2022-10-05,110.074997,111.654999,109.985001,111.011002,111.011002,37554
2022-10-06,110.879997,112.235001,110.720001,112.182999,112.182999,33412
2022-10-07,112.214996,112.775002,111.864998,112.682999,112.682999,42759
2022-10-10,112.654999,113.285004,112.510002,113.070999,113.070999,34687
2022-10-11,113.004997,113.470001,112.294998,113.127998,113.127998,47261
2022-10-12,113.230003,113.495003,112.904999,113.223999,113.223999,39163
2022-10-13,113.175003,113.849998,112.019997,112.252998,112.252998,78592
2022-10-14,112.474998,113.300003,112.059998,113.202003,113.202003,47793
2022-10-17,113.169998,113.169998,111.790001,111.907997,111.907997,41495
2022-10-18,111.970001,112.349998,111.629997,111.994003,111.994003,41676
2022-10-19,111.815002,112.995003,111.779999,112.878998,112.878998,34230
2022-10-20,112.900002,113.029999,112.050003,112.818001,112.818001,39689
2022-10-21,112.845001,113.834999,111.574997,111.980003,111.980003,113489
2022-10-24,111.605003,112.464996,111.334999,111.908997,111.908997,40552
2022-10-25,111.815002,112.065002,110.625000,110.830002,110.830002,49494
2022-10-26,110.839996,111.014999,109.464996,109.552002,109.552002,50475
2022-10-27,109.449997,110.480003,109.364998,110.453003,110.453003,50399
2022-10-28,110.394997,110.925003,110.135002,110.606003,110.606003,38123
2022-10-31,110.675003,111.535004,110.584999,111.419998,111.419998,24963
2022-11-01,111.440002,111.654999,110.565002,111.359001,111.359001,36504
2022-11-02,111.364998,112.025002,110.260002,111.225998,111.225998,48147
2022-11-03,112.029999,113.044998,111.705002,112.804001,112.804001,50905
2022-11-04,112.875000,112.875000,110.610001,110.774002,110.774002,62903
2022-11-07,111.000000,111.169998,109.919998,109.992996,109.992996,34386
2022-11-08,110.000000,110.500000,109.239998,109.542000,109.542000,37000
2022-11-09,109.625000,110.544998,109.355003,110.459999,110.459999,46854
2022-11-10,110.205002,110.889999,107.584999,108.092003,108.092003,71968
2022-11-11,108.050003,108.320000,106.139999,106.164001,106.164001,55539
2022-11-14,106.654999,107.150002,106.330002,106.530998,106.530998,40262
2022-11-15,106.900002,106.995003,105.154999,106.294998,106.294998,75905
2022-11-16,106.470001,106.665001,105.720001,106.152000,106.152000,46217
2022-11-17,106.250000,107.139999,105.974998,106.592003,106.592003,35048
2022-11-18,106.485001,106.919998,106.230003,106.825996,106.825996,27109
2022-11-21,106.910004,107.894997,106.779999,107.732002,107.732002,23693
2022-11-22,107.570000,107.660004,107.010002,107.114998,107.114998,20071
2022-11-23,107.044998,107.135002,105.910004,105.967003,105.967003,31041
2022-11-25,105.845001,106.345001,105.605003,105.917000,105.917000,16780
2022-11-28,106.120003,106.695000,105.254997,106.632004,106.632004,42073
2022-11-29,106.605003,106.820000,105.995003,106.767998,106.767998,24380
2022-11-30,106.660004,107.150002,105.709999,105.897003,105.897003,37353
2022-12-01,105.570000,105.860001,104.550003,104.689003,104.689003,43745
2022-12-02,104.794998,105.574997,103.934998,104.500000,104.500000,43740
